iso,year,metric,hazard,value,type
URY,2019,events,hurricane,0,event_count
URY,2019,deaths,flood,0,fatalities
URY,2019,deaths,drought,0,fatalities
URY,2019,deaths,hurricane,0,fatalities
URY,2019,deaths,total,0,fatalities
URY,2019,deaths,per_event,0,fatalities
URY,2019,affected,flood,13103,affected_pop
URY,2019,affected,drought,0,affected_pop
URY,2019,affected,hurricane,0,affected_pop
URY,2019,affected,total,13103,affected_pop
URY,2019,affected,per_event,4367.666666666667,affected_pop
URY,2019,int_disp,flood,20858,internal_displacements
URY,2019,int_disp,hurricane,0,internal_displacements
URY,2019,int_disp,drought,0,internal_displacements
URY,2019,int_disp,total_pc100k,613.9751313285094,internal_displacements
VEN,2019,events,flood,1,event_count
VEN,2019,events,drought,0,event_count
VEN,2019,events,hurricane,0,event_count
VEN,2019,deaths,flood,6,fatalities
VEN,2019,deaths,drought,0,fatalities
VEN,2019,deaths,hurricane,0,fatalities
VEN,2019,deaths,total,6,fatalities
VEN,2019,deaths,per_event,6,fatalities
VEN,2019,affected,flood,2000,affected_pop
VEN,2019,affected,drought,0,affected_pop
VEN,2019,affected,hurricane,0,affected_pop
VEN,2019,affected,total,2000,affected_pop
VEN,2019,affected,per_event,2000,affected_pop
VEN,2019,int_disp,flood,320,internal_displacements
VEN,2019,int_disp,hurricane,0,internal_displacements
VEN,2019,int_disp,drought,0,internal_displacements
VEN,2019,int_disp,total_pc100k,1.1058086816901374,internal_displacements
BLZ,2019,events,flood,0,event_count
BLZ,2019,events,drought,0,event_count
BLZ,2019,events,hurricane,0,event_count
BLZ,2019,deaths,flood,0,fatalities
BLZ,2019,deaths,drought,0,fatalities
BLZ,2019,deaths,hurricane,0,fatalities
BLZ,2019,deaths,total,0,fatalities
BLZ,2019,deaths,per_event,NA,fatalities
BLZ,2019,affected,flood,0,affected_pop
BLZ,2019,affected,drought,0,affected_pop
BLZ,2019,affected,hurricane,0,affected_pop
BLZ,2019,affected,total,0,affected_pop
BLZ,2019,affected,per_event,NA,affected_pop
BLZ,2019,int_disp,flood,0,internal_displacements
BLZ,2019,int_disp,hurricane,0,internal_displacements
BLZ,2019,int_disp,drought,0,internal_displacements
BLZ,2019,int_disp,total_pc100k,0,internal_displacements
CRI,2019,events,flood,0,event_count
CRI,2019,events,drought,1,event_count
CRI,2019,events,hurricane,0,event_count
CRI,2019,deaths,flood,0,fatalities
CRI,2019,deaths,drought,0,fatalities
CRI,2019,deaths,hurricane,0,fatalities
CRI,2019,deaths,total,0,fatalities
CRI,2019,deaths,per_event,0,fatalities
CRI,2019,affected,flood,0,affected_pop
CRI,2019,affected,drought,0,affected_pop
CRI,2019,affected,hurricane,0,affected_pop
CRI,2019,affected,total,0,affected_pop
CRI,2019,affected,per_event,0,affected_pop
CRI,2019,int_disp,flood,389,internal_displacements
CRI,2019,int_disp,hurricane,0,internal_displacements
CRI,2019,int_disp,drought,0,internal_displacements
CRI,2019,int_disp,total_pc100k,7.7806955941861204,internal_displacements
SLV,2019,events,flood,0,event_count
SLV,2019,events,drought,0,event_count
SLV,2019,events,hurricane,0,event_count
SLV,2019,deaths,flood,0,fatalities
SLV,2019,deaths,drought,0,fatalities
SLV,2019,deaths,hurricane,0,fatalities
SLV,2019,deaths,total,0,fatalities
SLV,2019,deaths,per_event,NA,fatalities
SLV,2019,affected,flood,0,affected_pop
SLV,2019,affected,drought,0,affected_pop
SLV,2019,affected,hurricane,0,affected_pop
SLV,2019,affected,total,0,affected_pop
SLV,2019,affected,per_event,NA,affected_pop
SLV,2019,int_disp,flood,16,internal_displacements
SLV,2019,int_disp,hurricane,11,internal_displacements
SLV,2019,int_disp,drought,0,internal_displacements
SLV,2019,int_disp,total_pc100k,0.4339218921308747,internal_displacements
GTM,2019,events,flood,0,event_count
GTM,2019,events,drought,0,event_count
GTM,2019,events,hurricane,0,event_count
GTM,2019,deaths,flood,0,fatalities
GTM,2019,deaths,drought,0,fatalities
GTM,2019,deaths,hurricane,0,fatalities
GTM,2019,deaths,total,0,fatalities
GTM,2019,deaths,per_event,NA,fatalities
GTM,2019,affected,flood,0,affected_pop
GTM,2019,affected,drought,0,affected_pop
GTM,2019,affected,hurricane,0,affected_pop
GTM,2019,affected,total,0,affected_pop
GTM,2019,affected,per_event,NA,affected_pop
GTM,2019,int_disp,flood,5037,internal_displacements
GTM,2019,int_disp,hurricane,0,internal_displacements
GTM,2019,int_disp,drought,0,internal_displacements
GTM,2019,int_disp,total_pc100k,29.44959083076436,internal_displacements
HND,2019,events,flood,0,event_count
HND,2019,events,drought,0,event_count
HND,2019,events,hurricane,0,event_count
HND,2019,deaths,flood,0,fatalities
HND,2019,deaths,drought,0,fatalities
HND,2019,deaths,hurricane,0,fatalities
HND,2019,deaths,total,0,fatalities
HND,2019,deaths,per_event,NA,fatalities
HND,2019,affected,flood,0,affected_pop
HND,2019,affected,drought,0,affected_pop
HND,2019,affected,hurricane,0,affected_pop
HND,2019,affected,total,0,affected_pop
HND,2019,affected,per_event,NA,affected_pop
HND,2019,int_disp,flood,300,internal_displacements
HND,2019,int_disp,hurricane,0,internal_displacements
HND,2019,int_disp,drought,0,internal_displacements
HND,2019,int_disp,total_pc100k,3.0170059574805306,internal_displacements
NIC,2019,events,flood,0,event_count
NIC,2019,events,drought,0,event_count
NIC,2019,events,hurricane,0,event_count
NIC,2019,deaths,flood,0,fatalities
NIC,2019,deaths,drought,0,fatalities
NIC,2019,deaths,hurricane,0,fatalities
NIC,2019,deaths,total,0,fatalities
NIC,2019,deaths,per_event,NA,fatalities
NIC,2019,affected,flood,0,affected_pop
NIC,2019,affected,drought,0,affected_pop
NIC,2019,affected,hurricane,0,affected_pop
NIC,2019,affected,total,0,affected_pop
NIC,2019,affected,per_event,NA,affected_pop
NIC,2019,int_disp,flood,576,internal_displacements
NIC,2019,int_disp,hurricane,0,internal_displacements
NIC,2019,int_disp,drought,0,internal_displacements
NIC,2019,int_disp,total_pc100k,8.883875257435735,internal_displacements
PAN,2019,events,flood,0,event_count
PAN,2019,events,drought,0,event_count
PAN,2019,events,hurricane,0,event_count
PAN,2019,deaths,flood,0,fatalities
PAN,2019,deaths,drought,0,fatalities
PAN,2019,deaths,hurricane,0,fatalities
PAN,2019,deaths,total,0,fatalities
PAN,2019,deaths,per_event,NA,fatalities
PAN,2019,affected,flood,0,affected_pop
PAN,2019,affected,drought,0,affected_pop
PAN,2019,affected,hurricane,0,affected_pop
PAN,2019,affected,total,0,affected_pop
PAN,2019,affected,per_event,NA,affected_pop
PAN,2019,int_disp,flood,32,internal_displacements
PAN,2019,int_disp,hurricane,0,internal_displacements
PAN,2019,int_disp,drought,0,internal_displacements
PAN,2019,int_disp,total_pc100k,0.75566155807967506,internal_displacements
MEX,2019,events,flood,3,event_count
MEX,2019,events,drought,0,event_count
MEX,2019,events,hurricane,3,event_count
MEX,2019,deaths,flood,12,fatalities
MEX,2019,deaths,drought,0,fatalities
MEX,2019,deaths,hurricane,4,fatalities
MEX,2019,deaths,total,16,fatalities
MEX,2019,deaths,per_event,2.6666666666666665,fatalities
MEX,2019,affected,flood,642,affected_pop
MEX,2019,affected,drought,0,affected_pop
MEX,2019,affected,hurricane,1200,affected_pop
MEX,2019,affected,total,1842,affected_pop
MEX,2019,affected,per_event,307,affected_pop
MEX,2019,int_disp,flood,3202,internal_displacements
MEX,2019,int_disp,hurricane,6763,internal_displacements
MEX,2019,int_disp,drought,0,internal_displacements
MEX,2019,int_disp,total_pc100k,7.923635271307418,internal_displacements
CUB,2019,events,flood,0,event_count
CUB,2019,events,drought,0,event_count
CUB,2019,events,hurricane,0,event_count
CUB,2019,deaths,flood,0,fatalities
CUB,2019,deaths,drought,0,fatalities
CUB,2019,deaths,hurricane,0,fatalities
CUB,2019,deaths,total,0,fatalities
CUB,2019,deaths,per_event,NA,fatalities
CUB,2019,affected,flood,0,affected_pop
CUB,2019,affected,drought,0,affected_pop
CUB,2019,affected,hurricane,0,affected_pop
CUB,2019,affected,total,0,affected_pop
CUB,2019,affected,per_event,NA,affected_pop
CUB,2019,int_disp,flood,0,internal_displacements
CUB,2019,int_disp,hurricane,9916,internal_displacements
CUB,2019,int_disp,drought,0,internal_displacements
CUB,2019,int_disp,total_pc100k,88.51322244365404,internal_displacements
DOM,2019,events,flood,0,event_count
DOM,2019,events,drought,0,event_count
DOM,2019,events,hurricane,0,event_count
DOM,2019,deaths,flood,0,fatalities
DOM,2019,deaths,drought,0,fatalities
DOM,2019,deaths,hurricane,0,fatalities
DOM,2019,deaths,total,0,fatalities
DOM,2019,deaths,per_event,NA,fatalities
DOM,2019,affected,flood,0,affected_pop
DOM,2019,affected,drought,0,affected_pop
DOM,2019,affected,hurricane,0,affected_pop
DOM,2019,affected,total,0,affected_pop
DOM,2019,affected,per_event,NA,affected_pop
DOM,2019,int_disp,flood,0,internal_displacements
DOM,2019,int_disp,hurricane,4890,internal_displacements
DOM,2019,int_disp,drought,0,internal_displacements
DOM,2019,int_disp,total_pc100k,44.88691663875386,internal_displacements
HTI,2019,events,flood,2,event_count
HTI,2019,events,drought,0,event_count
HTI,2019,events,hurricane,0,event_count
HTI,2019,deaths,flood,14,fatalities
HTI,2019,deaths,drought,0,fatalities
HTI,2019,deaths,hurricane,0,fatalities
HTI,2019,deaths,total,14,fatalities
HTI,2019,deaths,per_event,7,fatalities
HTI,2019,affected,flood,4280,affected_pop
HTI,2019,affected,drought,0,affected_pop
HTI,2019,affected,hurricane,0,affected_pop
HTI,2019,affected,total,4280,affected_pop
HTI,2019,affected,per_event,2140,affected_pop
HTI,2019,int_disp,flood,140,internal_displacements
HTI,2019,int_disp,hurricane,1062,internal_displacements
HTI,2019,int_disp,drought,0,internal_displacements
HTI,2019,int_disp,total_pc100k,10.823794301803584,internal_displacements
JAM,2019,events,flood,0,event_count
JAM,2019,events,drought,0,event_count
JAM,2019,events,hurricane,0,event_count
JAM,2019,deaths,flood,0,fatalities
JAM,2019,deaths,drought,0,fatalities
JAM,2019,deaths,hurricane,0,fatalities
JAM,2019,deaths,total,0,fatalities
JAM,2019,deaths,per_event,NA,fatalities
JAM,2019,affected,flood,0,affected_pop
JAM,2019,affected,drought,0,affected_pop
JAM,2019,affected,hurricane,0,affected_pop
JAM,2019,affected,total,0,affected_pop
JAM,2019,affected,per_event,NA,affected_pop
JAM,2019,int_disp,flood,0,internal_displacements
JAM,2019,int_disp,hurricane,0,internal_displacements
JAM,2019,int_disp,drought,0,internal_displacements
JAM,2019,int_disp,total_pc100k,0,internal_displacements
TTO,2019,events,flood,0,event_count
TTO,2019,events,drought,0,event_count
TTO,2019,events,hurricane,0,event_count
TTO,2019,deaths,flood,0,fatalities
TTO,2019,deaths,drought,0,fatalities
TTO,2019,deaths,hurricane,0,fatalities
TTO,2019,deaths,total,0,fatalities
TTO,2019,deaths,per_event,NA,fatalities
TTO,2019,affected,flood,0,affected_pop
TTO,2019,affected,drought,0,affected_pop
TTO,2019,affected,hurricane,0,affected_pop
TTO,2019,affected,total,0,affected_pop
TTO,2019,affected,per_event,NA,affected_pop
TTO,2019,int_disp,flood,45,internal_displacements
TTO,2019,int_disp,hurricane,3,internal_displacements
TTO,2019,int_disp,drought,0,internal_displacements
TTO,2019,int_disp,total_pc100k,3.5191002833608875,internal_displacements
BHS,2019,events,flood,0,event_count
BHS,2019,events,drought,0,event_count
BHS,2019,events,hurricane,1,event_count
BHS,2019,deaths,flood,0,fatalities
BHS,2019,deaths,drought,0,fatalities
BHS,2019,deaths,hurricane,356,fatalities
BHS,2019,deaths,total,356,fatalities
BHS,2019,deaths,per_event,356,fatalities
BHS,2019,affected,flood,0,affected_pop
BHS,2019,affected,drought,0,affected_pop
BHS,2019,affected,hurricane,14940,affected_pop
BHS,2019,affected,total,14940,affected_pop
BHS,2019,affected,per_event,14940,affected_pop
BHS,2019,int_disp,flood,0,internal_displacements
BHS,2019,int_disp,hurricane,17847,internal_displacements
BHS,2019,int_disp,drought,0,internal_displacements
BHS,2019,int_disp,total_pc100k,4521.948438588713,internal_displacements
BRB,2019,events,flood,0,event_count
BRB,2019,events,drought,0,event_count
BRB,2019,events,hurricane,0,event_count
BRB,2019,deaths,flood,0,fatalities
BRB,2019,deaths,drought,0,fatalities
BRB,2019,deaths,hurricane,0,fatalities
BRB,2019,deaths,total,0,fatalities
BRB,2019,deaths,per_event,NA,fatalities
BRB,2019,affected,flood,0,affected_pop
BRB,2019,affected,drought,0,affected_pop
BRB,2019,affected,hurricane,0,affected_pop
BRB,2019,affected,total,0,affected_pop
BRB,2019,affected,per_event,NA,affected_pop
BRB,2019,int_disp,flood,0,internal_displacements
BRB,2019,int_disp,hurricane,102,internal_displacements
BRB,2019,int_disp,drought,0,internal_displacements
BRB,2019,int_disp,total_pc100k,36.27221228490045,internal_displacements
GRD,2019,events,flood,0,event_count
GRD,2019,events,drought,0,event_count
GRD,2019,events,hurricane,0,event_count
GRD,2019,deaths,flood,0,fatalities
GRD,2019,deaths,drought,0,fatalities
GRD,2019,deaths,hurricane,0,fatalities
GRD,2019,deaths,total,0,fatalities
GRD,2019,deaths,per_event,NA,fatalities
GRD,2019,affected,flood,0,affected_pop
GRD,2019,affected,drought,0,affected_pop
GRD,2019,affected,hurricane,0,affected_pop
GRD,2019,affected,total,0,affected_pop
GRD,2019,affected,per_event,NA,affected_pop
GRD,2019,int_disp,flood,0,internal_displacements
GRD,2019,int_disp,hurricane,26,internal_displacements
GRD,2019,int_disp,drought,0,internal_displacements
GRD,2019,int_disp,total_pc100k,22.417464929600538,internal_displacements
LCA,2019,events,flood,0,event_count
LCA,2019,events,drought,0,event_count
LCA,2019,events,hurricane,0,event_count
LCA,2019,deaths,flood,0,fatalities
LCA,2019,deaths,drought,0,fatalities
LCA,2019,deaths,hurricane,0,fatalities
LCA,2019,deaths,total,0,fatalities
LCA,2019,deaths,per_event,NA,fatalities
LCA,2019,affected,flood,0,affected_pop
LCA,2019,affected,drought,0,affected_pop
LCA,2019,affected,hurricane,0,affected_pop
LCA,2019,affected,total,0,affected_pop
LCA,2019,affected,per_event,NA,affected_pop
LCA,2019,int_disp,flood,0,internal_displacements
LCA,2019,int_disp,hurricane,25,internal_displacements
LCA,2019,int_disp,drought,0,internal_displacements
LCA,2019,int_disp,total_pc100k,14.071743376430392,internal_displacements
VCT,2019,events,flood,0,event_count
VCT,2019,events,drought,0,event_count
VCT,2019,events,hurricane,0,event_count
VCT,2019,deaths,flood,0,fatalities
VCT,2019,deaths,drought,0,fatalities
VCT,2019,deaths,hurricane,0,fatalities
VCT,2019,deaths,total,0,fatalities
VCT,2019,deaths,per_event,NA,fatalities
VCT,2019,affected,flood,0,affected_pop
VCT,2019,affected,drought,0,affected_pop
VCT,2019,affected,hurricane,0,affected_pop
VCT,2019,affected,total,0,affected_pop
VCT,2019,affected,per_event,NA,affected_pop
VCT,2019,int_disp,flood,0,internal_displacements
VCT,2019,int_disp,hurricane,232,internal_displacements
VCT,2019,int_disp,drought,0,internal_displacements
VCT,2019,int_disp,total_pc100k,222.71928729828065,internal_displacements
ATG,2019,events,flood,0,event_count
ATG,2019,events,drought,0,event_count
ATG,2019,events,hurricane,0,event_count
ATG,2019,deaths,flood,0,fatalities
ATG,2019,deaths,drought,0,fatalities
ATG,2019,deaths,hurricane,0,fatalities
ATG,2019,deaths,total,0,fatalities
ATG,2019,deaths,per_event,NA,fatalities
ATG,2019,affected,flood,0,affected_pop
ATG,2019,affected,drought,0,affected_pop
ATG,2019,affected,hurricane,0,affected_pop
ATG,2019,affected,total,0,affected_pop
ATG,2019,affected,per_event,NA,affected_pop
ATG,2019,int_disp,flood,0,internal_displacements
ATG,2019,int_disp,hurricane,0,internal_displacements
ATG,2019,int_disp,drought,0,internal_displacements
ATG,2019,int_disp,total_pc100k,0,internal_displacements
KNA,2019,events,flood,0,event_count
KNA,2019,events,drought,0,event_count
KNA,2019,events,hurricane,0,event_count
KNA,2019,deaths,flood,0,fatalities
KNA,2019,deaths,drought,0,fatalities
KNA,2019,deaths,hurricane,0,fatalities
KNA,2019,deaths,total,0,fatalities
KNA,2019,deaths,per_event,NA,fatalities
KNA,2019,affected,flood,0,affected_pop
KNA,2019,affected,drought,0,affected_pop
KNA,2019,affected,hurricane,0,affected_pop
KNA,2019,affected,total,0,affected_pop
KNA,2019,affected,per_event,NA,affected_pop
KNA,2019,int_disp,flood,0,internal_displacements
KNA,2019,int_disp,hurricane,0,internal_displacements
KNA,2019,int_disp,drought,0,internal_displacements
KNA,2019,int_disp,total_pc100k,0,internal_displacements
ARG,2020,events,flood,1,event_count
ARG,2020,events,drought,0,event_count
ARG,2020,events,hurricane,0,event_count
ARG,2020,deaths,flood,3,fatalities
ARG,2020,deaths,drought,0,fatalities
ARG,2020,deaths,hurricane,0,fatalities
ARG,2020,deaths,total,3,fatalities
ARG,2020,deaths,per_event,3,fatalities
ARG,2020,affected,flood,3000,affected_pop
ARG,2020,affected,drought,0,affected_pop
ARG,2020,affected,hurricane,0,affected_pop
ARG,2020,affected,total,3000,affected_pop
ARG,2020,affected,per_event,3000,affected_pop
ARG,2020,int_disp,flood,2997,internal_displacements
ARG,2020,int_disp,hurricane,16,internal_displacements
ARG,2020,int_disp,drought,0,internal_displacements
ARG,2020,int_disp,total_pc100k,6.667114386373773,internal_displacements
BOL,2020,events,flood,2,event_count
BOL,2020,events,drought,0,event_count
BOL,2020,events,hurricane,0,event_count
BOL,2020,deaths,flood,26,fatalities
BOL,2020,deaths,drought,0,fatalities
BOL,2020,deaths,hurricane,0,fatalities
BOL,2020,deaths,total,26,fatalities
BOL,2020,deaths,per_event,13,fatalities
BOL,2020,affected,flood,37600,affected_pop
BOL,2020,affected,drought,0,affected_pop
BOL,2020,affected,hurricane,0,affected_pop
BOL,2020,affected,total,37600,affected_pop
BOL,2020,affected,per_event,18800,affected_pop
BOL,2020,int_disp,flood,13388,internal_displacements
BOL,2020,int_disp,hurricane,0,internal_displacements
BOL,2020,int_disp,drought,0,internal_displacements
BOL,2020,int_disp,total_pc100k,113.30112753578764,internal_displacements
BRA,2020,events,flood,5,event_count
BRA,2020,events,drought,1,event_count
BRA,2020,events,hurricane,0,event_count
BRA,2020,deaths,flood,151,fatalities
BRA,2020,deaths,drought,0,fatalities
BRA,2020,deaths,hurricane,0,fatalities
BRA,2020,deaths,total,151,fatalities
BRA,2020,deaths,per_event,25.166666666666668,fatalities
BRA,2020,affected,flood,12147,affected_pop
BRA,2020,affected,drought,0,affected_pop
BRA,2020,affected,hurricane,0,affected_pop
BRA,2020,affected,total,12147,affected_pop
BRA,2020,affected,per_event,2024.5,affected_pop
BRA,2020,int_disp,flood,133369,internal_displacements
BRA,2020,int_disp,hurricane,219931,internal_displacements
BRA,2020,int_disp,drought,83,internal_displacements
BRA,2020,int_disp,total_pc100k,169.35760280311723,internal_displacements
CHL,2020,events,flood,0,event_count
CHL,2020,events,drought,0,event_count
CHL,2020,events,hurricane,0,event_count
CHL,2020,deaths,flood,0,fatalities
CHL,2020,deaths,drought,0,fatalities
CHL,2020,deaths,hurricane,0,fatalities
CHL,2020,deaths,total,0,fatalities
CHL,2020,deaths,per_event,NA,fatalities
CHL,2020,affected,flood,0,affected_pop
CHL,2020,affected,drought,0,affected_pop
CHL,2020,affected,hurricane,0,affected_pop
CHL,2020,affected,total,0,affected_pop
CHL,2020,affected,per_event,NA,affected_pop
CHL,2020,int_disp,flood,2592,internal_displacements
CHL,2020,int_disp,hurricane,0,internal_displacements
CHL,2020,int_disp,drought,0,internal_displacements
CHL,2020,int_disp,total_pc100k,13.381086742481811,internal_displacements
COL,2020,events,flood,3,event_count
COL,2020,events,drought,0,event_count
COL,2020,events,hurricane,2,event_count
COL,2020,deaths,flood,25,fatalities
COL,2020,deaths,drought,0,fatalities
COL,2020,deaths,hurricane,23,fatalities
COL,2020,deaths,total,48,fatalities
COL,2020,deaths,per_event,9.6,fatalities
COL,2020,affected,flood,56610,affected_pop
COL,2020,affected,drought,0,affected_pop
COL,2020,affected,hurricane,277800,affected_pop
COL,2020,affected,total,334410,affected_pop
COL,2020,affected,per_event,66882,affected_pop
COL,2020,int_disp,flood,45534,internal_displacements
COL,2020,int_disp,hurricane,16329,internal_displacements
COL,2020,int_disp,drought,0,internal_displacements
COL,2020,int_disp,total_pc100k,122.18645796088039,internal_displacements
ECU,2020,events,flood,1,event_count
ECU,2020,events,drought,0,event_count
ECU,2020,events,hurricane,0,event_count
ECU,2020,deaths,flood,0,fatalities
ECU,2020,deaths,drought,0,fatalities
ECU,2020,deaths,hurricane,0,fatalities
ECU,2020,deaths,total,0,fatalities
ECU,2020,deaths,per_event,0,fatalities
ECU,2020,affected,flood,290,affected_pop
ECU,2020,affected,drought,0,affected_pop
ECU,2020,affected,hurricane,0,affected_pop
ECU,2020,affected,total,290,affected_pop
ECU,2020,affected,per_event,290,affected_pop
ECU,2020,int_disp,flood,1193,internal_displacements
ECU,2020,int_disp,hurricane,0,internal_displacements
ECU,2020,int_disp,drought,0,internal_displacements
ECU,2020,int_disp,total_pc100k,6.799245300869454,internal_displacements
GUY,2020,events,flood,0,event_count
GUY,2020,events,drought,0,event_count
GUY,2020,events,hurricane,0,event_count
GUY,2020,deaths,flood,0,fatalities
GUY,2020,deaths,drought,0,fatalities
GUY,2020,deaths,hurricane,0,fatalities
GUY,2020,deaths,total,0,fatalities
GUY,2020,deaths,per_event,NA,fatalities
GUY,2020,affected,flood,0,affected_pop
GUY,2020,affected,drought,0,affected_pop
GUY,2020,affected,hurricane,0,affected_pop
GUY,2020,affected,total,0,affected_pop
GUY,2020,affected,per_event,NA,affected_pop
GUY,2020,int_disp,flood,0,internal_displacements
GUY,2020,int_disp,hurricane,0,internal_displacements
GUY,2020,int_disp,drought,0,internal_displacements
GUY,2020,int_disp,total_pc100k,0,internal_displacements
PRY,2020,events,flood,0,event_count
PRY,2020,events,drought,0,event_count
PRY,2020,events,hurricane,0,event_count
PRY,2020,deaths,flood,0,fatalities
PRY,2020,deaths,drought,0,fatalities
PRY,2020,deaths,hurricane,0,fatalities
PRY,2020,deaths,total,0,fatalities
PRY,2020,deaths,per_event,NA,fatalities
PRY,2020,affected,flood,0,affected_pop
PRY,2020,affected,drought,0,affected_pop
PRY,2020,affected,hurricane,0,affected_pop
PRY,2020,affected,total,0,affected_pop
PRY,2020,affected,per_event,NA,affected_pop
PRY,2020,int_disp,flood,5,internal_displacements
PRY,2020,int_disp,hurricane,0,internal_displacements
PRY,2020,int_disp,drought,0,internal_displacements
PRY,2020,int_disp,total_pc100k,0.075714682242893,internal_displacements
PER,2020,events,flood,3,event_count
PER,2020,events,drought,0,event_count
PER,2020,events,hurricane,0,event_count
PER,2020,deaths,flood,15,fatalities
PER,2020,deaths,drought,0,fatalities
PER,2020,deaths,hurricane,0,fatalities
PER,2020,deaths,total,15,fatalities
PER,2020,deaths,per_event,5,fatalities
PER,2020,affected,flood,7228,affected_pop
PER,2020,affected,drought,0,affected_pop
PER,2020,affected,hurricane,0,affected_pop
PER,2020,affected,total,7228,affected_pop
PER,2020,affected,per_event,2409.3333333333335,affected_pop
PER,2020,int_disp,flood,3660,internal_displacements
PER,2020,int_disp,hurricane,4390,internal_displacements
PER,2020,int_disp,drought,0,internal_displacements
PER,2020,int_disp,total_pc100k,24.51385000550724,internal_displacements
SUR,2020,events,flood,0,event_count
SUR,2020,events,drought,0,event_count
SUR,2020,events,hurricane,0,event_count
SUR,2020,deaths,flood,0,fatalities
SUR,2020,deaths,drought,0,fatalities
SUR,2020,deaths,hurricane,0,fatalities
SUR,2020,deaths,total,0,fatalities
SUR,2020,deaths,per_event,NA,fatalities
SUR,2020,affected,flood,0,affected_pop
SUR,2020,affected,drought,0,affected_pop
SUR,2020,affected,hurricane,0,affected_pop
SUR,2020,affected,total,0,affected_pop
SUR,2020,affected,per_event,NA,affected_pop
SUR,2020,int_disp,flood,0,internal_displacements
SUR,2020,int_disp,hurricane,0,internal_displacements
SUR,2020,int_disp,drought,0,internal_displacements
SUR,2020,int_disp,total_pc100k,0,internal_displacements
URY,2020,events,flood,1,event_count
URY,2020,events,drought,0,event_count
URY,2020,events,hurricane,0,event_count
URY,2020,deaths,flood,0,fatalities
URY,2020,deaths,drought,0,fatalities
URY,2020,deaths,hurricane,0,fatalities
URY,2020,deaths,total,0,fatalities
URY,2020,deaths,per_event,0,fatalities
URY,2020,affected,flood,360,affected_pop
URY,2020,affected,drought,0,affected_pop
URY,2020,affected,hurricane,0,affected_pop
URY,2020,affected,total,360,affected_pop
URY,2020,affected,per_event,360,affected_pop
URY,2020,int_disp,flood,365,internal_displacements
URY,2020,int_disp,hurricane,0,internal_displacements
URY,2020,int_disp,drought,0,internal_displacements
URY,2020,int_disp,total_pc100k,10.738553584499765,internal_displacements
VEN,2020,events,flood,1,event_count
VEN,2020,events,drought,0,event_count
VEN,2020,events,hurricane,0,event_count
VEN,2020,deaths,flood,3,fatalities
VEN,2020,deaths,drought,0,fatalities
VEN,2020,deaths,hurricane,0,fatalities
VEN,2020,deaths,total,3,fatalities
VEN,2020,deaths,per_event,3,fatalities
VEN,2020,affected,flood,3690,affected_pop
VEN,2020,affected,drought,0,affected_pop
VEN,2020,affected,hurricane,0,affected_pop
VEN,2020,affected,total,3690,affected_pop
VEN,2020,affected,per_event,3690,affected_pop
VEN,2020,int_disp,flood,2362,internal_displacements
VEN,2020,int_disp,hurricane,0,internal_displacements
VEN,2020,int_disp,drought,0,internal_displacements
VEN,2020,int_disp,total_pc100k,8.304013520987164,internal_displacements
BLZ,2020,events,flood,0,event_count
BLZ,2020,events,drought,0,event_count
BLZ,2020,events,hurricane,1,event_count
BLZ,2020,deaths,flood,0,fatalities
BLZ,2020,deaths,drought,0,fatalities
BLZ,2020,deaths,hurricane,0,fatalities
BLZ,2020,deaths,total,0,fatalities
BLZ,2020,deaths,per_event,0,fatalities
BLZ,2020,affected,flood,0,affected_pop
BLZ,2020,affected,drought,0,affected_pop
BLZ,2020,affected,hurricane,60000,affected_pop
BLZ,2020,affected,total,60000,affected_pop
BLZ,2020,affected,per_event,60000,affected_pop
BLZ,2020,int_disp,flood,0,internal_displacements
BLZ,2020,int_disp,hurricane,6273,internal_displacements
BLZ,2020,int_disp,drought,0,internal_displacements
BLZ,2020,int_disp,total_pc100k,1605.119597146454,internal_displacements
CRI,2020,events,flood,0,event_count
CRI,2020,events,drought,0,event_count
CRI,2020,events,hurricane,1,event_count
CRI,2020,deaths,flood,0,fatalities
CRI,2020,deaths,drought,0,fatalities
CRI,2020,deaths,hurricane,0,fatalities
CRI,2020,deaths,total,0,fatalities
CRI,2020,deaths,per_event,0,fatalities
CRI,2020,affected,flood,0,affected_pop
CRI,2020,affected,drought,0,affected_pop
CRI,2020,affected,hurricane,25000,affected_pop
CRI,2020,affected,total,25000,affected_pop
CRI,2020,affected,per_event,25000,affected_pop
CRI,2020,int_disp,flood,782,internal_displacements
CRI,2020,int_disp,hurricane,2744,internal_displacements
CRI,2020,int_disp,drought,0,internal_displacements
CRI,2020,int_disp,total_pc100k,70.03925058399149,internal_displacements
SLV,2020,events,flood,0,event_count
SLV,2020,events,drought,0,event_count
SLV,2020,events,hurricane,3,event_count
SLV,2020,deaths,flood,0,fatalities
SLV,2020,deaths,drought,0,fatalities
SLV,2020,deaths,hurricane,33,fatalities
SLV,2020,deaths,total,33,fatalities
SLV,2020,deaths,per_event,11,fatalities
SLV,2020,affected,flood,0,affected_pop
SLV,2020,affected,drought,0,affected_pop
SLV,2020,affected,hurricane,149840,affected_pop
SLV,2020,affected,total,149840,affected_pop
SLV,2020,affected,per_event,49946.666666666664,affected_pop
SLV,2020,int_disp,flood,219,internal_displacements
SLV,2020,int_disp,hurricane,16461,internal_displacements
SLV,2020,int_disp,drought,0,internal_displacements
